   AgeBP,  JanDays     , FebDays     , MarDays     , AprDays     , MayDays     , JunDays     , JulDays     , AugDays     , SepDays     , OctDays     , NovDays     , DecDays     , JanMid      , FebMid      , MarMid      , AprMid      , MayMid      , JunMid      , JulMid      , AugMid      , SepMid      , OctMid      , NovMid      , DecMid      , JanBeg      , FebBeg      , MarBeg      , AprBeg      , MayBeg      , JunBeg      , JulBeg      , AugBeg      , SepBeg      , OctBeg      , NovBeg      , DecBeg      , JanEnd      , FebEnd      , MarEnd      , AprEnd      , MayEnd      , JunEnd      , JulEnd      , AugEnd      , SepEnd      , OctEnd      , NovEnd      , De,    "JanColor ",    "FebColor ",    "MarColor ",    "AprColor ",    "MayColor ",    "JunColor ",    "JulColor ",    "AugColor ",    "SepColor ",    "OctColor ",    "NovColor ",    "DecColor "
  -46000,    31.254343,    28.184712,    31.102329,    29.970674,    30.844419,    29.768461,    30.742542,    30.795707,    29.906742,    31.036898,    30.154349,    31.238824,    15.106592,    44.829559,    74.481679,   105.022624,   135.430819,   165.728315,   195.970996,   226.728861,   257.077321,   287.551343,   318.153985,   348.855278,    -0.520960,    30.729467,    58.913483,    90.018964,   119.993589,   150.838890,   180.604198,   211.342694,   242.137785,   272.047804,   303.088642,   333.243541,    30.729467,    58.913483,    90.018964,   119.993589,   150.838890,   180.604198,   211.342694,   242.137785,   272.047804,   303.088642,   333.243541,   364.479040,    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow"
  -45000,    31.228301,    28.091017,    30.947317,    29.808659,    30.709812,    29.704995,    30.763990,    30.899623,    30.058604,    31.204090,    30.282608,    31.300984,    15.323624,    44.984900,    74.512320,   104.889614,   135.141900,   165.334754,   195.554435,   226.379461,   256.863381,   287.502917,   318.256084,   349.053987,    -0.302238,    30.923208,    59.016003,    89.968321,   119.780079,   150.488018,   180.188073,   210.948971,   241.850760,   271.914316,   303.121300,   333.401802,    30.923208,    59.016003,    89.968321,   119.780079,   150.488018,   180.188073,   210.948971,   241.850760,   271.914316,   303.121300,   333.401802,   364.697762,    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow"
  -44000,    31.235549,    28.022531,    30.807965,    29.645419,    30.556813,    29.611619,    30.750607,    30.974864,    30.196421,    31.374609,    30.429961,    31.393643,    15.486573,    45.115841,    74.540106,   104.761672,   134.848499,   164.911460,   195.074025,   225.932815,   256.530366,   287.330338,   318.246205,   349.166140,    -0.154173,    31.079077,    59.105742,    89.920944,   119.569137,   150.121473,   179.725956,   210.473855,   241.453540,   271.657008,   303.034002,   333.459309,    31.079077,    59.105742,    89.920944,   119.569137,   150.121473,   179.725956,   210.473855,   241.453540,   271.657008,   303.034002,   333.459309,   364.845827,    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple"
  -43000,    31.277174,    27.982292,    30.689286,    29.486447,    30.390290,    29.490768,    30.701567,    31.017391,    30.314529,    31.542668,    30.592407,    31.515178,    15.588347,    45.217392,    74.564047,   104.643198,   134.560469,   164.472184,   194.544426,   225.400964,   256.085141,   287.034516,   318.120306,   349.184891,    -0.084066,    31.190820,    59.179409,    89.878487,   119.367933,   149.751387,   179.232481,   209.931117,   240.955758,   271.279793,   302.824925,   333.410332,    31.190820,    59.179409,    89.878487,   119.367933,   149.751387,   179.232481,   209.931117,   240.955758,   271.279793,   302.824925,   333.410332,   364.915934,  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple"
  -42000,    31.353931,    27.973367,    30.596596,    29.337771,    30.215892,    29.345746,    30.616776,    31.023373,    30.406818,    31.701548,    30.764962,    31.663221,    15.621771,    45.284346,    74.583090,   104.538947,   134.288672,   164.032547,   193.983027,   224.799181,   255.537661,   286.618701,   317.875677,   349.103840,    -0.099086,    31.251988,    59.233532,    89.842722,   119.184284,   149.391320,   178.724591,   209.337579,   240.370286,   270.789364,   302.494082,   333.250004,    31.251988,    59.233532,    89.842722,   119.184284,   149.391320,   178.724591,   209.337579,   240.370286,   270.789364,   302.494082,   333.250004,   364.900914,  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple"
  -41000,    31.465801,    27.998614,    30.535467,    29.206082,    30.040328,    29.181110,    30.497323,    30.989575,    30.466897,    31.843435,    30.941240,    31.834127,    15.580075,    45.311432,    74.596128,   104.454070,   134.045238,   163.610639,   193.410979,   224.147456,   254.902744,   286.090273,   317.512421,   348.918027,    -0.205544,    31.256230,    59.264524,    89.815542,   119.026781,   149.056682,   178.222351,   208.714381,   239.714910,   270.197016,   302.044982,   332.975569,    31.256230,    59.264524,    89.815542,   119.026781,   149.056682,   178.222351,   208.714381,   239.714910,   270.197016,   302.044982,   332.975569,   364.794456,  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",   "Light Purple",   "Light Purple"
  -40000,    31.611402,    28.060264,    30.511457,    29.098681,    29.871519,    29.003008,    30.346019,    30.913974,    30.488541,    31.959530,    31.113177,    32.022427,    15.457825,    45.293720,    74.602047,   104.394000,   133.843479,   163.227183,   192.853812,   223.471717,   254.201855,   285.462798,   317.035403,   348.625442,    -0.407666,    31.197929,    59.268898,    89.798903,   118.904666,   148.764740,   177.749300,   208.087888,   239.013846,   269.520611,   301.486693,   332.588152,    31.197929,    59.268898,    89.798903,   118.904666,   148.764740,   177.749300,   208.087888,   239.013846,   269.520611,   301.486693,   332.588152,   364.592334,  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",   "Light Purple",   "Light Purple",   "Light Purple"
  -39000,    31.787315,    28.159330,    30.529607,    29.023192,    29.718525,    28.819376,    30.167897,    30.796495,    30.466412,    32.040499,    31.270991,    32.220362,    15.252203,    45.227274,    74.599823,   104.364147,   133.697400,   162.905094,   192.341346,   222.804396,   253.464437,   284.757980,   316.456400,   348.228905,    -0.705989,    31.073150,    59.243631,    89.794684,   118.827407,   148.534125,   177.332155,   207.489900,   238.298696,   268.786252,   300.835943,   332.094825,    31.073150,    59.243631,    89.794684,   118.827407,   148.534125,   177.332155,   207.489900,   238.298696,   268.786252,   300.835943,   332.094825,   364.294011,   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",   "Light Purple",   "Light Purple"
  -38000,    31.987449,    28.294919,    30.593746,    28.987052,    29.591236,    28.639897,    29.970541,    30.639741,    30.396984,    32.077280,    31.403505,    32.417649,    14.964533,    45.109989,    74.588651,   104.369412,   133.620780,   162.668375,   191.906720,   222.184005,   252.728373,   284.007039,   315.796057,   347.738049,    -1.095558,    30.880818,    59.186665,    89.804493,   118.803975,   148.383784,   176.999717,   206.956899,   237.608453,   268.029215,   300.118862,   331.510647,    30.880818,    59.186665,    89.804493,   118.803975,   148.383784,   176.999717,   206.956899,   237.608453,   268.029215,   300.118862,   331.510647,   363.904442,   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",         "Purple",         "Purple"
  -37000,    32.202567,    28.463525,    30.705655,    28.996787,    29.499789,    28.475684,    29.764139,    30.449564,    30.279537,    32.062233,    31.498909,    32.601610,    14.601843,    44.942537,    74.568112,   104.413558,   133.625878,   162.540344,   191.584462,   221.653517,   252.039189,   283.251037,   315.085195,   347.171084,    -1.564188,    30.623997,    59.097486,    89.829413,   118.841866,   148.331410,   176.780977,   206.528212,   236.988237,   267.293694,   299.371852,   330.860277,    30.623997,    59.097486,    89.829413,   118.841866,   148.331410,   176.780977,   206.528212,   236.988237,   267.293694,   299.371852,   330.860277,   363.435812,         "Purple",   "Light Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",         "Purple",         "Purple"
  -36000,    32.420154,    28.658422,    30.864161,    29.057131,    29.453762,    28.338668,    29.561176,    30.235309,    30.117022,    31.990454,    31.545941,    32.757798,    14.178215,    44.729309,    74.538343,   104.498479,   133.721827,   162.541303,   191.407660,   221.257499,   251.447769,   282.539748,   314.365000,   346.555910,    -2.091134,    30.311080,    58.977732,    89.869720,   118.945930,   148.391448,   176.702497,   206.243082,   236.486640,   266.631029,   298.641140,   330.178698,    30.311080,    58.977732,    89.869720,   118.945930,   148.391448,   176.702497,   206.243082,   236.486640,   266.631029,   298.641140,   330.178698,   362.908866,         "Purple",   "Light Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",   "Light Purple",         "Purple",         "Purple"
  -35000,    32.624767,    28.869311,    31.064307,    29.170059,    29.461180,    28.240726,    29.375762,    30.009627,    29.916596,    31.861072,    31.535416,    32.871178,    13.715593,    44.479190,    74.500210,   104.623440,   133.912885,   162.685820,   191.404440,   221.038112,   251.006539,   281.928801,   313.685644,   345.930155,    -2.646568,    29.956674,    58.831729,    89.924597,   119.117123,   148.572841,   176.785271,   206.136852,   236.151728,   266.096268,   297.980644,   329.510579,    29.956674,    58.831729,    89.924597,   119.117123,   148.572841,   176.785271,   206.136852,   236.151728,   266.096268,   297.980644,   329.510579,   362.353432,         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",   "Light Purple",         "Purple",         "Purple"
  -34000,    32.799008,    29.082384,    31.296723,    29.333833,    29.527419,    28.192625,    29.222631,    29.787813,    29.689667,    31.678231,    31.461855,    32.927811,    13.243698,    44.205973,    74.455433,   104.784391,   134.196695,   162.979893,   191.594057,   221.030329,   250.764351,   281.475083,   313.103086,   345.339706,    -3.192264,    29.581880,    58.666858,    89.991897,   119.351318,   148.876737,   177.041345,   206.236574,   236.025996,   265.743190,   297.447997,   328.907934,    29.581880,    58.666858,    89.991897,   119.351318,   148.876737,   177.041345,   206.236574,   236.025996,   265.743190,   297.447997,   328.907934,   361.807736,         "Purple",         "Purple",  "Easter Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",         "Purple",         "Purple"
  -33000,    32.925161,    29.280959,    31.547418,    29.542202,    29.654107,    28.202847,    29.115909,    29.586720,    29.451352,    31.451514,    31.324938,    32.916874,    12.798716,    43.928179,    74.406643,   104.973480,   134.562824,   163.418321,   191.983033,   221.256864,   250.760548,   281.230733,   312.674041,   344.835502,    -3.683804,    29.213688,    58.493595,    90.067999,   119.638377,   149.294445,   177.470593,   206.556518,   236.140791,   265.618207,   297.098902,   328.425923,    29.213688,    58.493595,    90.067999,   119.638377,   149.294445,   177.470593,   206.556518,   236.140791,   265.618207,   297.098902,   328.425923,   361.316196,         "Purple",         "Purple",  "Easter Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",         "Purple",         "Purple"
  -32000,    32.987354,    29.446801,    31.798167,    29.783921,    29.838131,    28.276412,    29.067755,    29.423362,    29.219388,    31.195638,    31.130422,    32.832650,    12.420553,    43.668112,    74.357321,   105.178926,   134.991871,   163.982698,   192.561851,   221.723442,   251.018942,   281.236368,   312.449535,   344.468604,    -4.074441,    28.883267,    58.325110,    90.147822,   119.961703,   149.806009,   178.058083,   207.094168,   236.510888,   265.753872,   296.980372,   328.117022,    28.883267,    58.325110,    90.147822,   119.961703,   149.806009,   178.058083,   207.094168,   236.510888,   265.753872,   296.980372,   328.117022,   360.925559,         "Purple",         "Purple",  "Easter Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",         "Purple",         "Purple"
  -31000,    32.973975,    29.562062,    32.027671,    30.042791,    30.070923,    28.413795,    29.087007,    29.313366,    29.012630,    30.929416,    30.890263,    32.676101,    12.148730,    43.450010,    74.311594,   105.385403,   135.455485,   164.640490,   193.302785,   222.415143,   251.542585,   281.514508,   312.467846,   344.283993,    -4.320358,    28.623073,    58.176321,    90.225063,   120.298550,   150.379796,   178.772575,   207.827329,   237.130042,   266.162923,   297.123756,   328.024207,    28.623073,    58.176321,    90.225063,   120.298550,   150.379796,   178.772575,   207.827329,   237.130042,   266.162923,   297.123756,   328.024207,   360.679642,         "Purple",         "Purple",   "Light Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",  "Easter Purple",   "Light Purple",         "Purple"
  -30000,    32.879861,    29.611674,    32.213538,    30.298410,    30.338191,    28.610064,    29.177933,    29.269430,    28.849337,    30.674100,    30.621858,    32.455605,    12.017309,    43.297385,    74.273861,   105.575078,   135.917643,   165.345696,   194.159474,   223.294551,   252.310239,   282.064305,   312.747955,   344.313981,    -4.386682,    28.462991,    58.062393,    90.292691,   120.621304,   150.973542,   179.566687,   208.713027,   237.968301,   266.833878,   297.538718,   328.174196,    28.462991,    58.062393,    90.292691,   120.621304,   150.973542,   179.566687,   208.713027,   237.968301,   266.833878,   297.538718,   328.174196,   360.613318,         "Purple",         "Purple",   "Light Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",   "Light Purple",         "Purple"
  -29000,    32.707792,    29.585762,    32.334934,    30.527757,    30.620320,    28.854385,    29.339200,    29.299910,    28.745440,    30.451392,    30.346474,    32.186633,    12.049669,    43.229848,    74.248286,   105.729314,   136.337370,   166.041485,   195.068750,   224.302334,   253.275365,   282.858627,   313.284783,   344.572408,    -4.253231,    28.426046,    57.996828,    90.343687,   120.899844,   151.537140,   180.379203,   209.688754,   238.971833,   267.729119,   298.209329,   328.572012,    28.426046,    57.996828,    90.343687,   120.899844,   151.537140,   180.379203,   209.688754,   238.971833,   267.729119,   298.209329,   328.572012,   360.746769,         "Purple",         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",   "Light Purple",         "Purple"
  -28000,    32.468856,    29.481590,    32.375549,    30.707582,    30.893599,    29.130087,    29.563189,    29.407656,    28.712990,    30.281372,    30.087157,    31.890373,    12.254148,    43.259979,    74.238213,   105.830909,   136.672878,   166.664953,   195.955040,   225.360669,   254.368161,   283.844264,   314.047255,   345.050873,    -3.918793,    28.524475,    57.989436,    90.371961,   121.104880,   152.017250,   181.139750,   210.676451,   240.065693,   268.786080,   299.093198,   329.198055,    28.524475,    57.989436,    90.371961,   121.104880,   152.017250,   181.139750,   210.676451,   240.065693,   268.786080,   299.093198,   329.198055,   361.081207,         "Purple",         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",         "Purple"
  -27000,    32.181576,    29.304559,    32.326300,    30.817351,    31.132343,    29.415445,    29.835783,    29.589164,    28.758861,    30.180627,    29.866454,    31.591536,    12.621577,    43.390899,    74.245620,   105.866552,   136.886702,   167.153741,   196.737238,   226.379536,   255.500756,   284.945533,   314.979800,   345.717915,    -3.402934,    28.757038,    58.044598,    90.373279,   121.211837,   152.363350,   181.775671,   211.589162,   241.159620,   269.921727,   300.124068,   330.008444,    28.757038,    58.044598,    90.373279,   121.211837,   152.363350,   181.775671,   211.589162,   241.159620,   269.921727,   300.124068,   330.008444,   361.597066,         "Purple",         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple"
  -26000,    31.869935,    29.067975,    32.187177,    30.842258,    31.311776,    29.685328,    30.136819,    29.834158,    28.883811,    30.160694,    29.704281,    31.315787,    13.125332,    43.615144,    74.270726,   105.829007,   136.951039,   167.453736,   197.337447,   227.265405,   256.575166,   286.070984,   316.007211,   346.521480,    -2.744804,    29.108255,    58.160236,    90.346015,   121.204615,   152.534436,   182.220401,   212.339863,   242.156416,   271.039968,   301.217665,   330.938747,    29.108255,    58.160236,    90.346015,   121.204615,   152.534436,   182.220401,   212.339863,   242.156416,   271.039968,   301.217665,   330.938747,   362.255196,         "Purple",         "Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple"
  -25000,    31.560718,    28.791620,    31.967754,    30.775698,    31.411296,    29.913666,    30.441337,    30.125716,    29.081914,    30.226931,    29.616152,    31.087198,    13.723994,    43.915161,    74.311861,   105.718537,   136.852225,   167.526601,   197.690430,   227.931319,   257.493092,   287.122337,   317.042135,   347.394257,    -1.999121,    29.549795,    58.327758,    90.291547,   121.078427,   152.505138,   182.422111,   212.851375,   242.961970,   272.041088,   302.279974,   331.910504,    29.549795,    58.327758,    90.291547,   121.078427,   152.505138,   182.422111,   212.851375,   242.961970,   272.041088,   302.279974,   331.910504,   363.000879,   "Light Purple",   "Light Purple",   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Deep Yellow",    "Deep Yellow",    "Deep Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple"
  -24000,    31.280679,    28.499438,    31.686228,    30.620621,    31.417537,    30.076527,    30.721697,    30.441087,    29.340458,    30.377785,    29.611870,    30.926074,    14.366039,    44.265311,    74.365628,   105.543207,   136.593376,   167.355705,   197.752280,   228.307018,   258.166314,   288.004416,   317.994001,   348.260900,    -1.230128,    30.043734,    58.533000,    90.214180,   120.841014,   152.270023,   182.351131,   213.065932,   243.495636,   272.831994,   303.216748,   332.839413,    30.043734,    58.533000,    90.214180,   120.841014,   152.270023,   182.351131,   213.065932,   243.495636,   272.831994,   303.216748,   332.839413,   363.769872,   "Light Purple",   "Light Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple"
  -23000,    31.053986,    28.216835,    31.367201,    30.389417,    31.326564,    30.155330,    30.950460,    30.753312,    29.640396,    30.604511,    29.694674,    30.847315,    14.995600,    44.634936,    74.427317,   105.317974,   136.194528,   166.949207,   197.506764,   228.347591,   258.526305,   288.634783,   318.778061,   349.045866,    -0.504671,    30.546960,    58.757957,    90.120637,   120.511963,   151.845081,   182.004693,   212.952853,   243.699519,   273.335925,   303.942895,   333.643869,    30.546960,    58.757957,    90.120637,   120.511963,   151.845081,   182.004693,   212.952853,   243.699519,   273.335925,   303.942895,   333.643869,   364.495329,  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple"
  -22000,    30.900202,    27.968082,    31.038741,    30.102388,    31.144693,    30.139582,    31.103706,    31.033659,    29.957467,    30.891355,    29.860806,    30.859319,    15.558262,    44.991824,    74.491482,   105.062813,   135.690274,   166.339621,   196.968167,   228.039344,   258.531848,   288.951931,   319.323405,   349.680702,     0.114452,    31.015848,    58.982903,    90.019211,   120.120274,   151.266074,   181.408049,   212.513022,   243.545400,   273.500476,   304.390663,   334.252698,    31.015848,    58.982903,    90.019211,   120.120274,   151.266074,   181.408049,   212.513022,   243.545400,   273.500476,   304.390663,   334.252698,   365.114452,  "Easter Purple",  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple"
  -21000,    30.832897,    27.774165,    30.729293,    29.785169,    30.887758,    30.028550,    31.164245,    31.254691,    30.264066,    31.216307,    30.099483,    30.963375,    16.006058,    45.305471,    74.552549,   104.800291,   135.125455,   165.579987,   196.180121,   227.402017,   258.173771,   288.921260,   319.579224,   350.109980,     0.574047,    31.410464,    59.188479,    89.918800,   119.700765,   150.584149,   180.611757,   211.779441,   243.038388,   273.303089,   304.515847,   334.611317,    31.410464,    59.188479,    89.918800,   119.700765,   150.584149,   180.611757,   211.779441,   243.038388,   273.303089,   304.515847,   334.611317,   365.574047,  "Easter Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple"
  -20000,    30.858820,    27.651244,    30.464955,    29.465696,    30.579011,    29.831476,    31.124089,    31.393596,    30.531820,    31.552531,    30.393306,    31.153456,    16.301234,    45.549709,    74.605361,   104.553097,   134.549866,   164.737526,   195.210717,   226.487064,   257.476326,   288.538452,   319.518991,   350.295544,     0.834607,    31.697842,    59.357470,    89.827981,   119.290095,   149.859705,   179.685747,   210.813815,   242.216871,   272.753578,   304.301700,   334.686026,    31.697842,    59.357470,    89.827981,   119.290095,   149.859705,   179.685747,   210.813815,   242.216871,   272.753578,   304.301700,   334.686026,   365.834607,  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple",  "Easter Purple"
  -19000,    30.977515,    27.609679,    30.267398,    29.171270,    30.246185,    29.566324,    30.985659,    31.435206,    30.734666,    31.870511,    30.719196,    31.416391,    16.418731,    45.704557,    74.645594,   104.341907,   134.012976,   163.886036,   194.144839,   225.372343,   256.495163,   287.830115,   319.142575,   350.219098,     0.872906,    31.854205,    59.476094,    89.754258,   118.923082,   149.155726,   178.711364,   209.699831,   241.148873,   271.893561,   303.760472,   334.466442,    31.854205,    59.476094,    89.754258,   118.923082,   149.155726,   178.711364,   209.699831,   241.148873,   271.893561,   303.760472,   334.466442,   365.872906,  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",  "Easter Purple",   "Light Purple",  "Easter Purple"
  -18000,    31.181287,    27.653532,    30.152482,    28.926153,    29.918332,    29.257386,    30.761469,    31.374113,    30.851998,    32.140854,    31.049943,    31.732451,    16.347550,    45.757347,    74.670036,   104.183789,   133.559422,   163.098358,   193.075110,   224.154079,   255.312198,   286.851792,   318.476389,   349.883347,     0.683321,    31.866269,    59.534818,    89.703536,   118.629775,   148.531645,   177.772801,   208.534283,   239.925350,   270.792935,   302.932661,   333.966263,    31.866269,    59.534818,    89.703536,   118.629775,   148.531645,   177.772801,   208.534283,   239.925350,   270.792935,   302.932661,   333.966263,   365.683321,  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",   "Light Purple",   "Light Purple",   "Light Purple"
  -17000,    31.455493,    27.780391,    30.129459,    28.749828,    29.622967,    28.932301,    30.472387,    31.215432,    30.871362,    32.337490,    31.356433,    32.076456,    16.091277,    45.703282,    74.676744,   104.091167,   133.225654,   162.439897,   192.092797,   222.937257,   254.027963,   285.683481,   317.571677,   349.311890,     0.278139,    31.731828,    59.528800,    89.679795,   118.433420,   148.038448,   176.949157,   207.417391,   238.651324,   269.543751,   301.884066,   333.222492,    31.731828,    59.528800,    89.679795,   118.433420,   148.038448,   176.949157,   207.417391,   238.651324,   269.543751,   301.884066,   333.222492,   365.278139,  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",   "Light Purple",   "Light Purple",   "Light Purple"
  -16000,    31.779217,    27.981458,    30.200620,    28.655918,    29.383842,    28.619059,    30.144924,    30.974069,    30.790150,    32.440807,    31.610433,    32.419505,    15.667908,    45.545603,    74.665121,   104.071248,   133.037750,   161.963699,   191.279785,   221.825707,   252.752295,   284.422967,   316.500970,   348.547935,    -0.313040,    31.459831,    59.458053,    89.684932,   118.349241,   147.715212,   176.307949,   206.443554,   237.435951,   268.252034,   300.700757,   332.293153,    31.459831,    59.458053,    89.684932,   118.349241,   147.715212,   176.307949,   206.443554,   237.435951,   268.252034,   300.700757,   332.293153,   364.686960,   "Light Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",  "Easter Purple",   "Light Purple",         "Purple",         "Purple"
  -15000,    32.126456,    28.241893,    30.361222,    28.651615,    29.219423,    28.343446,    29.808108,    30.672683,    30.615931,    32.440187,    31.787672,    32.731363,    15.109039,    45.295460,    74.635924,   104.125771,   133.010192,   161.707149,   190.702244,   220.912949,   251.594313,   283.177428,   315.352714,   347.651739,    -1.044839,    31.070011,    59.327440,    89.718698,   118.383831,   147.586978,   175.900384,   205.693472,   236.382616,   267.028276,   299.482138,   331.253416,    31.070011,    59.327440,    89.718698,   118.383831,   147.586978,   175.900384,   205.693472,   236.382616,   267.028276,   299.482138,   331.253416,   363.955161,   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",         "Purple",         "Purple"
  -14000,    32.467915,    28.541510,    30.599671,    28.737450,    29.141986,    28.127119,    29.490524,    30.338837,    30.365394,    32.335427,    31.870778,    32.983387,    14.458243,    44.971459,    74.591244,   104.250977,   133.145344,   161.690052,   190.406170,   220.274583,   250.652701,   282.053939,   314.224197,   346.696622,    -1.858761,    30.592004,    59.146485,    89.778720,   118.534955,   147.663660,   175.758329,   205.228088,   235.580014,   265.977517,   298.332502,   330.190055,    30.592004,    59.146485,    89.778720,   118.534955,   147.663660,   175.758329,   205.228088,   235.580014,   265.977517,   298.332502,   330.190055,   363.141239,   "Light Purple",  "Easter Purple",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",    "Pale Yellow",  "Easter Purple",   "Light Purple",         "Purple",         "Purple"
